userName,score,content,publishTime,replyCount,usefulCount,touristType,ipLocatedName,content_cleaned,publish_datetime,date,month,weekday,hour,season,content_length,score_level,high_useful,情感得分,情感类别,风景_得分,服务_得分,餐饮_得分,住宿_得分,交通_得分,综合维度分,主要维度
YoYo_3T8W7B2U,5.0,"&quot;作为常德本地人，也来过桃花源好几次了，跟大家分享一下基本信息👇🏻~
交通🧐：我是本地人，都是自驾去的。外地的朋友可以坐到常德站，在坐桃花源景区旅游专线直达；常德汽车总站也有直达景区的旅游专线大巴。
景区内交通：观光车（20元通票）、免费接驳车、乌篷船（20元）
住宿：有很多民宿、客栈可以选择，不用担心！桃花源景区内、桃花源古镇、五柳小镇都有很多民宿，可以根据自己的行程安排。
餐饮：五柳小镇附近会比较多雷茶馆，北门太极广场周边有比较多农家菜，桃花源村有比较多土菜馆，景区里面也分布着一些餐厅。总体还是很多的地方可以吃饭，不用担心没东西吃。
景点：桃花源主要分为几个部分，核心景区（两山一湖、秦谷秦溪等）、桃花源古镇、周边当地村落（桃花源村、白鳞洲村等）、乡村旅游景点（各类蔬果园、种植基地）。核心景区是必打卡的，大家可以根据自己的时间选择是否到周边游玩。
敲重点！桃花源的门票有效期是三天哦！（很贴心）景区很大，一天很难走完，建议外地的朋友在桃花源住一晚。欢迎大家来探索桃花源新玩法😉！

&quot;",1608520818000,0,162,,,quot作为常德本地人，也来过桃花源好几次了，跟大家分享一下基本信息 交通：我是本地人，都是自驾去的。外地的朋友可以坐到常德站，在坐桃花源景区旅游专线直达；常德汽车总站也有直达景区的旅游专线大巴。 景区内交通：观光车（20元通票）、免费接驳车、乌篷船（20元） 住宿：有很多民宿、客栈可以选择，不用担心！桃花源景区内、桃花源古镇、五柳小镇都有很多民宿，可以根据自己的行程安排。 餐饮：五柳小镇附近会比较多雷茶馆，北门太极广场周边有比较多农家菜，桃花源村有比较多土菜馆，景区里面也分布着一些餐厅。总体还是很多的地方可以吃饭，不用担心没东西吃。 景点：桃花源主要分为几个部分，核心景区（两山一湖、秦谷秦溪等）、桃花源古镇、周边当地村落（桃花源村、白鳞洲村等）、乡村旅游景点（各类蔬果园、种植基地）。核心景区是必打卡的，大家可以根据自己的时间选择是否到周边游玩。 敲重点！桃花源的门票有效期是三天哦！（很贴心）景区很大，一天很难走完，建议外地的朋友在桃花源住一晚。欢迎大家来探索桃花源新玩法！ quot,2020-12-21 11:20:18,2020-12-21,12,0,11,冬季,448,高,True,0.9999999999999614,正面,1.0,0.0,1.0,1.0,1.0,0.8,风景
匿名用户,2.0,人造景点，很普通的公园造景，长途中转落脚,1759890172000,0,3,情侣夫妻,湖北,人造景点，很普通的公园造景，长途中转落脚,2025-10-08 10:22:52,2025-10-08,10,2,10,秋季,20,低,True,0.7598903346323059,正面,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,风景
YoYo_9N7R7K0L,5.0,民宿环境优雅，卫生整洁，有电梯，老板夫妇很热情。出门就是桃花源实景演出入口，去桃花园景区南门走路也只有几分钟。屋后有一河堤，河堤上有许多漂亮的桃花。想要吃特色擂茶的可以在实景演出入口右边这家吃。景区的摆渡车还是很好，师傅们都很热情。可随时上车，下车。秦古一定要去，这几天油菜花，桃花漂亮至极。水府阁定要去，可登高望远，景色宜人，10元一杯的五仁豆子茶也不错，坐在石凳上晒晒太阳，聊聊天，赏赏景。很是惬意。,1742547304000,0,0,朋友出游,湖南,民宿环境优雅，卫生整洁，有电梯，老板夫妇很热情。出门就是桃花源实景演出入口，去桃花园景区南门走路也只有几分钟。屋后有一河堤，河堤上有许多漂亮的桃花。想要吃特色擂茶的可以在实景演出入口右边这家吃。景区的摆渡车还是很好，师傅们都很热情。可随时上车，下车。秦古一定要去，这几天油菜花，桃花漂亮至极。水府阁定要去，可登高望远，景色宜人，10元一杯的五仁豆子茶也不错，坐在石凳上晒晒太阳，聊聊天，赏赏景。很是惬意。,2025-03-21 16:55:04,2025-03-21,3,4,16,春季,202,高,False,0.9999999996678031,正面,1.0,0.3333333333333333,1.0,1.0,1.0,0.8666666666666666,风景
onelaogee,5.0,值得一去，总体环境干净，景区的商业味道也不是很重，非常适合放松休闲，景区各项商品标价也不离谱，体验非常好，终于圆了课本中桃花源记的体验。秦谷入口侧的吃饭的地方建议增加一个，上午从五柳小镇游完，计划坐船到秦谷吃午饭，结果进洞后又走了好久才到一个饭馆，万亩桃林没时间去，略有遗憾。建议增加景区电子导览图和推荐游玩路线，免得瞎转，在五柳小镇转了两圈,1743946987000,0,0,情侣夫妻,湖南,值得一去，总体环境干净，景区的商业味道也不是很重，非常适合放松休闲，景区各项商品标价也不离谱，体验非常好，终于圆了课本中桃花源记的体验。秦谷入口侧的吃饭的地方建议增加一个，上午从五柳小镇游完，计划坐船到秦谷吃午饭，结果进洞后又走了好久才到一个饭馆，万亩桃林没时间去，略有遗憾。建议增加景区电子导览图和推荐游玩路线，免得瞎转，在五柳小镇转了两圈,2025-04-06 21:43:07,2025-04-06,4,6,21,春季,171,高,False,0.9999943125472585,正面,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.6,风景
YoYo_2O9U6L9U,5.0,"&quot;常德旅游3天自由行❤桃花源☺️
因为疫情在家里呆了很久，现在情况稍好一些，去了常德桃花源旅游了一次，给大家分享一下经验。👇🏻
秦谷漫游
这是景区内最大的一片区域。给你们单列几个地方😀
1、洞天驿馆：门前有一个大大的马拉车铜像，平时挺多演艺活动的。这里拍照也挺不错。
2、寰楼：离洞天驿馆不远，是高脚楼造型，呈半环形。举办秦人婚礼时，这里会很热闹。
3、天工六艺坊：聚集了很多手工匠人，这里可以体验到很多项目~
4、四亲茶庄：到了采茶的季节时，满眼望去都是拿着篮子的采茶姑娘，当然我们也可以进去体验
5、爱情花海：想要看到这里的美景还得讲究时机，毕竟都是自然作物。
6、三生巷子六碗铺：走到这里的时候，差不多就逛完秦谷了。这里的建筑设计很对称，算是网红打卡点之一。&quot;",1609376771000,0,9,,,quot常德旅游3天自由行桃花源 因为疫情在家里呆了很久，现在情况稍好一些，去了常德桃花源旅游了一次，给大家分享一下经验。 秦谷漫游 这是景区内最大的一片区域。给你们单列几个地方 1、洞天驿馆：门前有一个大大的马拉车铜像，平时挺多演艺活动的。这里拍照也挺不错。 2、寰楼：离洞天驿馆不远，是高脚楼造型，呈半环形。举办秦人婚礼时，这里会很热闹。 3、天工六艺坊：聚集了很多手工匠人，这里可以体验到很多项目 4、四亲茶庄：到了采茶的季节时，满眼望去都是拿着篮子的采茶姑娘，当然我们也可以进去体验 5、爱情花海：想要看到这里的美景还得讲究时机，毕竟都是自然作物。 6、三生巷子六碗铺：走到这里的时候，差不多就逛完秦谷了。这里的建筑设计很对称，算是网红打卡点之一。quot,2020-12-31 09:06:11,2020-12-31,12,3,9,冬季,332,高,True,0.9999999102772005,正面,1.0,0.0,0.0,0.0,0.3333333333333333,0.26666666666666666,风景
YoYo_3W3S3W8U,5.0,清晨开门就进，我们俩人包船了，两岸风景不错，就是行程太短了。,1774852962000,0,0,情侣夫妻,湖南,清晨开门就进，我们俩人包船了，两岸风景不错，就是行程太短了。,2026-03-30 14:42:42,2026-03-30,3,0,14,春季,30,高,False,0.7599237797700402,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
YoYo_0N5I4A2C,5.0,周末闲来无事，带着父母一起来到常德桃花源。首先说说交通，如果带父母一起出行的话，建议还是自驾，因为不管是飞机还是高铁动车都要再打车到景区，感觉不是很方便😌。景区十一月在举办活动，有幸能看到很多传统文化的歌舞戏剧表演，老年人看了可开心了😁。景区内的接驳车是20元一天随意乘坐的，景点之间来去很方便，接驳车站那都有洗手间和小卖部，价格跟外面一样的，老人家也不觉得贵，整个旅程还是很适合带父母一起的，以后还会再来。,1607914299000,0,98,,,周末闲来无事，带着父母一起来到常德桃花源。首先说说交通，如果带父母一起出行的话，建议还是自驾，因为不管是飞机还是高铁动车都要再打车到景区，感觉不是很方便。景区十一月在举办活动，有幸能看到很多传统文化的歌舞戏剧表演，老年人看了可开心了。景区内的接驳车是20元一天随意乘坐的，景点之间来去很方便，接驳车站那都有洗手间和小卖部，价格跟外面一样的，老人家也不觉得贵，整个旅程还是很适合带父母一起的，以后还会再来。,2020-12-14 10:51:39,2020-12-14,12,0,10,冬季,202,高,True,0.999999996293798,正面,1.0,0.0,0.3333333333333333,0.0,1.0,0.4666666666666666,风景
YoYo_0R7G0C8H,5.0,常德非常值得去的景区，陶渊明笔下的世外桃源，细雨中漫步在杨柳依依的五柳湖边，一种宁静感油然而生。非常适宜都市人休闲度假。还要点赞的是景区工作人员，游玩回来发现身份证遗失，打电话请他们帮忙留意是否遗失在景区，他们很热心帮忙找回了并快递过来，非常感谢！！,1722244955000,0,2,陪同父母,广东,常德非常值得去的景区，陶渊明笔下的世外桃源，细雨中漫步在杨柳依依的五柳湖边，一种宁静感油然而生。非常适宜都市人休闲度假。还要点赞的是景区工作人员，游玩回来发现身份证遗失，打电话请他们帮忙留意是否遗失在景区，他们很热心帮忙找回了并快递过来，非常感谢！！,2024-07-29 17:22:35,2024-07-29,7,0,17,夏季,125,高,True,0.9999998945566095,正面,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.2,风景
YoYo_9R2R2H1Z,5.0,今天和男朋友一起来桃花源逛逛～自驾过去，还是很方便的，一路上都有显眼的景区指示牌。从北门进去，先是逛了五柳湖，陶渊明自号“五柳先生”，显然是因此命名。在桃花山和桃源山之间，是两座山的自然融合。两岸有刘禹锡的陋室、碑亭等等景点。中午就在秦街吃饭，虽然是商业街，但也有浓浓的文化氛围。吃过饭就继续往前走，到了秦谷，完美复刻了旧时田园牧歌的生活。桃花洞还是挺有意思的，仿佛穿过洞就来到世外桃源。,1608345005000,0,4,,,今天和男朋友一起来桃花源逛逛自驾过去，还是很方便的，一路上都有显眼的景区指示牌。从北门进去，先是逛了五柳湖，陶渊明自号五柳先生，显然是因此命名。在桃花山和桃源山之间，是两座山的自然融合。两岸有刘禹锡的陋室、碑亭等等景点。中午就在秦街吃饭，虽然是商业街，但也有浓浓的文化氛围。吃过饭就继续往前走，到了秦谷，完美复刻了旧时田园牧歌的生活。桃花洞还是挺有意思的，仿佛穿过洞就来到世外桃源。,2020-12-19 10:30:05,2020-12-19,12,5,10,冬季,191,高,True,0.9999999999999991,正面,1.0,0.0,0.6666666666666666,0.0,1.0,0.5333333333333333,风景
YoYo_5L1M9E1D,2.0,公园很大，但是景色真的很普通，走个半小时，就觉得有点闷了。这个景点真的很一般，不像5A景区。128元门票太贵了，不值得。,1762076864000,0,1,,中国香港,公园很大，但是景色真的很普通，走个半小时，就觉得有点闷了。这个景点真的很一般，不像5A景区。128元门票太贵了，不值得。,2025-11-02 17:47:44,2025-11-02,11,6,17,秋季,60,低,True,0.9521554788569767,正面,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.2,风景
wj2950,4.0,非常小众化的一个景区，门票三天的有效期，很适合住在景区附近然后慢慢游。坐在游船上随着溪流观看桃花源大型实景演出别有一番风味，只是演出票一定要提前预定，否则可能面临无座可选的尴尬境地。,1714731578000,0,4,情侣夫妻,湖南,非常小众化的一个景区，门票三天的有效期，很适合住在景区附近然后慢慢游。坐在游船上随着溪流观看桃花源大型实景演出别有一番风味，只是演出票一定要提前预定，否则可能面临无座可选的尴尬境地。,2024-05-03 18:19:38,2024-05-03,5,4,18,春季,91,高,True,0.9999827840808738,正面,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,风景
YoYo_5J1J2V5X,5.0,踏入常德桃花源，仿佛穿越千年，邂逅陶公笔下的梦幻仙境！在桃花源，与自然和谐共处，感受生命的美好。,1765809796000,0,1,情侣夫妻,海南,踏入常德桃花源，仿佛穿越千年，邂逅陶公笔下的梦幻仙境！在桃花源，与自然和谐共处，感受生命的美好。,2025-12-15 22:43:16,2025-12-15,12,0,22,冬季,48,高,True,0.9999999992330597,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
YoYo_2H2A0I0U,5.0,这次来桃花源是冲着非遗文化来的，前段时间景区一直在举办文化月的活动，增加了很多传统文化的演出，最近演出也开始进入了尾声，趁着结束前来看看😁。当然除了这些表演还有擂茶非遗文化体验馆和桃源工技艺体验馆可以直接体验感受到非遗文化，在景区里的天工六艺坊也可以自己动手体验到竹编、染布、刺绣等工艺。园区里的桃源工艺术博物馆和百床馆都是很适合观赏的地点，获得吉尼斯世界纪录的巨型根雕就拜访在桃源工艺术博物馆的一楼，实在是令人叹为观止😉，神奇的不是他的大，还是它上面那些精细的雕刻，完美复刻了桃花源人民的生活日常，活灵活现；百床馆里则是拜访了上百张从各地收回来的古代雕花床，每一张床上的雕花都不一样，百床场面很是壮观。,1609373653000,0,2,,,这次来桃花源是冲着非遗文化来的，前段时间景区一直在举办文化月的活动，增加了很多传统文化的演出，最近演出也开始进入了尾声，趁着结束前来看看。当然除了这些表演还有擂茶非遗文化体验馆和桃源工技艺体验馆可以直接体验感受到非遗文化，在景区里的天工六艺坊也可以自己动手体验到竹编、染布、刺绣等工艺。园区里的桃源工艺术博物馆和百床馆都是很适合观赏的地点，获得吉尼斯世界纪录的巨型根雕就拜访在桃源工艺术博物馆的一楼，实在是令人叹为观止，神奇的不是他的大，还是它上面那些精细的雕刻，完美复刻了桃花源人民的生活日常，活灵活现；百床馆里则是拜访了上百张从各地收回来的古代雕花床，每一张床上的雕花都不一样，百床场面很是壮观。,2020-12-31 08:14:13,2020-12-31,12,3,8,冬季,300,高,True,1.0,正面,1.0,0.0,0.0,0.3333333333333333,0.0,0.26666666666666666,风景
